Abborvatn,31,10855560.0198986,72.1839249930917,Barskog
Abborvatn,32,801542.653922508,5.32984891644923,Lauvskog
Abborvatn,33,985768.411353351,6.55485603094241,Blandingsskog
Abborvatn,39,642202.755738618,4.27032004480836,Ikke tresatt
Abborvatn,98,1753676.15908694,11.6610500147083,Ikke relevant
Bæreia,31,8221532.37735525,81.5729368955005,Barskog
Bæreia,32,28169.6685725836,0.279495657423625,Lauvskog
Bæreia,33,10980.3802128772,0.108945853532205,Blandingsskog
Bæreia,39,233948.441717606,2.32120492836519,Ikke tresatt
Bæreia,98,1571006.37354956,15.5873136405761,Ikke relevant
Bæreia,99,13112.7585921242,0.130103024602498,Ikke registrert
Breidtjern,31,3546147.66818605,82.9386971071142,Barskog
Breidtjern,39,331415.122255787,7.75126729439059,Ikke tresatt
Breidtjern,98,398062.209558158,9.31003559849515,Ikke relevant
Ellentjørn,31,144925532.166306,60.8972386418428,Barskog
Ellentjørn,32,1014347.39871767,0.426225487545965,Lauvskog
Ellentjørn,33,1674938.55219692,0.703803748027719,Blandingsskog
Ellentjørn,39,6732238.21853584,2.82886466766569,Ikke tresatt
Ellentjørn,98,30137604.3264432,12.6637236056845,Ikke relevant
Flåte,31,77961843.8242822,80.000352814435,Barskog
Flåte,32,588985.821662842,0.604386341117441,Lauvskog
Flåte,33,4319136.71374831,4.4320714339753,Blandingsskog
Flåte,39,2071210.02590104,2.12536703465279,Ikke tresatt
Flåte,98,12440199.6101258,12.7654799973072,Ikke relevant
Flåte,99,28169.6975225458,0.0289062652950964,Ikke registrert
Gearddosjavri,32,3879220.73131649,28.5249927391258,Lauvskog
Gearddosjavri,39,2456177.16625142,18.0609562296166,Ikke tresatt
Gearddosjavri,98,7263977.10243208,53.4140510312575,Ikke relevant
Gjøkvatn,31,13615678.5457855,87.8820673413888,Barskog
Gjøkvatn,32,21583.0703219341,0.139307404554821,Lauvskog
Gjøkvatn,33,11465.6865588185,0.0740049961438928,Blandingsskog
Gjøkvatn,39,479750.71124152,3.09653934400917,Ikke tresatt
Gjøkvatn,98,1364646.98609218,8.80808091390332,Ikke relevant
Løken,31,579524.620471016,46.5481622868286,Barskog
Løken,32,249041.890112256,20.003364667651,Lauvskog
Løken,33,272614.641488539,21.8967583524931,Blandingsskog
Løken,39,25149.0443747325,2.02000356423554,Ikke tresatt
Løken,98,118669.803553457,9.53171112879172,Ikke relevant
Lyseren,31,15605422.8612242,54.3470748056475,Barskog
Lyseren,32,554533.423598193,1.93120492296347,Lauvskog
Lyseren,33,560443.151181805,1.95178599980604,Blandingsskog
Lyseren,39,801870.328566587,2.79257455043541,Ikke tresatt
Lyseren,98,11086688.1626962,38.6102367288029,Ikke relevant
Lyseren,99,105416.04732614,0.367119421286864,Ikke registrert
Njukcajavri,32,4257354.01170054,37.0748730132307,Lauvskog
Njukcajavri,39,5449520.00326508,47.4567681120347,Ikke tresatt
Njukcajavri,98,1776250.98503437,15.4683588747346,Ikke relevant
Røysjø,31,4868305.62998951,77.3744810567519,Barskog
Røysjø,39,117732.731500298,1.87118675276127,Ikke tresatt
Røysjø,98,1305835.7586234,20.7543182059942,Ikke relevant
Store Øyvannet,31,4006767.45159246,77.0439601315699,Barskog
Store Øyvannet,32,2534.20071877514,0.0487287723836105,Lauvskog
Store Øyvannet,33,10431.107786822,0.200574119203403,Blandingsskog
Store Øyvannet,39,593593.805804682,11.4138936340283,Ikke tresatt
Store Øyvannet,98,587296.435121648,11.2928049055959,Ikke relevant
Suluvatn,31,19423136.5457706,84.4277716678882,Barskog
Suluvatn,32,132146.464598706,0.57440936552998,Lauvskog
Suluvatn,33,86774.068421402,0.377186311701603,Blandingsskog
Suluvatn,39,852412.078672379,3.70523330130079,Ikke tresatt
Suluvatn,98,2511154.96265013,10.9153955289201,Ikke relevant
Svanstulvatnet,31,205070.950552586,1.95480203088554,Barskog
Svanstulvatnet,33,15154.8475289006,0.144460864142038,Blandingsskog
Svanstulvatnet,39,379553.762066381,3.61802811621215,Ikke tresatt
Svanstulvatnet,98,9890845.03230985,94.2827051039366,Ikke relevant
Tollreien,31,29780796.7787517,87.7179633033316,Barskog
Tollreien,32,56005.4138050529,0.164961363170937,Lauvskog
Tollreien,33,452797.758615835,1.33369491317416,Blandingsskog
Tollreien,39,1699131.88449225,5.0047145950693,Ikke tresatt
Tollreien,98,1939230.36103349,5.71191358342737,Ikke relevant
Tollreien,99,22662.8033016728,0.0667522418266904,Ikke registrert
Vuorasjavri,32,10551665.3644413,23.6134393296214,Lauvskog
Vuorasjavri,39,8488328.92638721,18.9959246422451,Ikke tresatt
Vuorasjavri,98,25645005.7091714,57.3906360281334,Ikke relevant
