Abborvatn,11,4167783.54949219,27.7136301188077,Impediment
Abborvatn,12,9117290.29142087,60.625319866484,Lav
Abborvatn,98,1753676.15908694,11.6610500147083,Ikke relevant
Bæreia,11,418972.117867861,4.15698492241459,Impediment
Bæreia,12,500577.87825711,4.96666628557222,Lav
Bæreia,13,2040225.90385185,20.2428466213752,Middels
Bæreia,14,5534854.9678815,54.9160855054595,Høy
Bæreia,98,1584119.13214168,15.7174166651786,Ikke relevant
Breidtjern,11,577903.500739827,13.5162344859483,Impediment
Breidtjern,12,2279134.69980172,53.3052992206219,Lav
Breidtjern,13,961348.053275889,22.4843865698205,Middels
Breidtjern,14,59176.5366244066,1.38404412511403,Høy
Breidtjern,98,398062.209558158,9.31003559849515,Ikke relevant
Ellentjørn,11,44190060.5866089,18.5685201559388,Impediment
Ellentjørn,12,110156995.749148,46.2876123891434,Lav
Ellentjørn,98,30137604.3264432,12.6637236056845,Ikke relevant
Flåte,11,5289674.16580335,5.42798603495658,Impediment
Flåte,12,26630171.755233,27.3264847446322,Lav
Flåte,13,33830737.6315086,34.7153275722079,Middels
Flåte,14,19018810.0928474,19.5161048392834,Høy
Flåte,15,171782.740202197,0.176274433100643,Særs høy
Flåte,98,12468369.3076483,12.7943862626023,Ikke relevant
Gearddosjavri,11,6335397.89756791,46.5859489687424,Impediment
Gearddosjavri,98,7263977.10243208,53.4140510312575,Ikke relevant
Gjøkvatn,11,2098753.42913263,13.5463531671799,Impediment
Gjøkvatn,12,12029724.5847752,77.6455659189169,Lav
Gjøkvatn,98,1364646.98609218,8.80808091390332,Ikke relevant
Løken,11,325460.0198149,26.1413670534056,Impediment
Løken,12,683095.747792065,54.8671283367121,Lav
Løken,13,117774.428839578,9.45979348109062,Middels
Løken,98,118669.803553457,9.53171112879172,Ikke relevant
Lyseren,11,1529080.58543963,5.32513970942997,Impediment
Lyseren,12,3808878.33748161,13.2647091830542,Lav
Lyseren,13,6045930.89841862,21.0554152699427,Middels
Lyseren,14,6136795.98861302,21.3718598737149,Høy
Lyseren,98,11193688.1646402,38.9828723928005,Ikke relevant
Njukcajavri,11,9706874.01496562,84.5316411252653,Impediment
Njukcajavri,98,1776250.98503437,15.4683588747346,Ikke relevant
Røysjø,11,376868.18295162,5.98975953831918,Impediment
Røysjø,12,1211988.75472781,19.2627595864159,Lav
Røysjø,13,2916512.12823361,46.3536247658068,Middels
Røysjø,14,480669.295576772,7.63952391897125,Høy
Røysjø,98,1305835.7586234,20.7543182059942,Ikke relevant
Store Øyvannet,11,750564.009337478,14.4321886184349,Impediment
Store Øyvannet,12,1094891.07401682,21.0530671605205,Lav
Store Øyvannet,13,2695952.56675449,51.8390110179928,Middels
Store Øyvannet,14,71918.9157939524,1.38288986023704,Høy
Store Øyvannet,98,587296.435121648,11.2928049055959,Ikke relevant
Suluvatn,11,1939078.71130734,8.42871563501249,Impediment
Suluvatn,12,8902509.74008372,38.6971001226166,Lav
Suluvatn,13,7931041.62198358,34.4743584318338,Middels
Suluvatn,14,1721839.08408844,7.48442645695756,Høy
Suluvatn,98,2511154.96265013,10.9153955289201,Ikke relevant
Svanstulvatnet,11,574842.964523114,5.47958738896027,Impediment
Svanstulvatnet,12,16689.329211923,0.159088035383239,Lav
Svanstulvatnet,13,8247.2664128311,0.0786155868962154,Middels
Svanstulvatnet,98,9890845.03230984,94.2827051039366,Ikke relevant
Tollreien,11,2896590.6420155,8.53177413380608,Impediment
Tollreien,12,3984041.50828582,11.7348105028577,Lav
Tollreien,13,19087283.0186355,56.2207117501828,Middels
Tollreien,14,6020816.66672802,17.7340377878994,Høy
Tollreien,98,1961893.16433516,5.77866582525406,Ikke relevant
Vuorasjavri,11,19039994.2908286,42.6093639718665,Impediment
Vuorasjavri,98,25645005.7091714,57.3906360281334,Ikke relevant
