2005-01-01 00:00:00 18000.0
2005-01-02 00:00:00 18000.0
2005-01-03 00:00:00 18000.0
2005-01-04 00:00:00 18000.0
2005-01-05 00:00:00 18000.0
2005-01-06 00:00:00 18000.0
2005-01-07 00:00:00 18000.0
2005-01-08 00:00:00 18000.0
2005-01-09 00:00:00 18000.0
2005-01-10 00:00:00 18000.0
2005-01-11 00:00:00 18000.0
2005-01-12 00:00:00 18000.0
2005-01-13 00:00:00 18000.0
2005-01-14 00:00:00 18000.0
2005-01-15 00:00:00 18000.0
2005-01-16 00:00:00 18000.0
2005-01-17 00:00:00 18000.0
2005-01-18 00:00:00 18000.0
2005-01-19 00:00:00 18000.0
2005-01-20 00:00:00 18000.0
2005-01-21 00:00:00 18000.0
2005-01-22 00:00:00 18000.0
2005-01-23 00:00:00 18000.0
2005-01-24 00:00:00 18000.0
2005-01-25 00:00:00 18000.0
2005-01-26 00:00:00 18000.0
2005-01-27 00:00:00 18000.0
2005-01-28 00:00:00 18000.0
2005-01-29 00:00:00 18000.0
2005-01-30 00:00:00 18000.0
2005-01-31 00:00:00 18000.0
2005-02-01 00:00:00 23000.0
2005-02-02 00:00:00 23000.0
2005-02-03 00:00:00 23000.0
2005-02-04 00:00:00 23000.0
2005-02-05 00:00:00 23000.0
2005-02-06 00:00:00 23000.0
2005-02-07 00:00:00 23000.0
2005-02-08 00:00:00 23000.0
2005-02-09 00:00:00 23000.0
2005-02-10 00:00:00 23000.0
2005-02-11 00:00:00 23000.0
2005-02-12 00:00:00 23000.0
2005-02-13 00:00:00 23000.0
2005-02-14 00:00:00 23000.0
2005-02-15 00:00:00 23000.0
2005-02-16 00:00:00 23000.0
2005-02-17 00:00:00 23000.0
2005-02-18 00:00:00 23000.0
2005-02-19 00:00:00 23000.0
2005-02-20 00:00:00 23000.0
2005-02-21 00:00:00 23000.0
2005-02-22 00:00:00 23000.0
2005-02-23 00:00:00 23000.0
2005-02-24 00:00:00 23000.0
2005-02-25 00:00:00 23000.0
2005-02-26 00:00:00 23000.0
2005-02-27 00:00:00 23000.0
2005-02-28 00:00:00 23000.0
2005-03-01 00:00:00 26000.0
2005-03-02 00:00:00 26000.0
2005-03-03 00:00:00 26000.0
2005-03-04 00:00:00 26000.0
2005-03-05 00:00:00 26000.0
2005-03-06 00:00:00 26000.0
2005-03-07 00:00:00 26000.0
2005-03-08 00:00:00 26000.0
2005-03-09 00:00:00 26000.0
2005-03-10 00:00:00 26000.0
2005-03-11 00:00:00 26000.0
2005-03-12 00:00:00 26000.0
2005-03-13 00:00:00 26000.0
2005-03-14 00:00:00 26000.0
2005-03-15 00:00:00 26000.0
2005-03-16 00:00:00 26000.0
2005-03-17 00:00:00 26000.0
2005-03-18 00:00:00 26000.0
2005-03-19 00:00:00 26000.0
2005-03-20 00:00:00 26000.0
2005-03-21 00:00:00 26000.0
2005-03-22 00:00:00 26000.0
2005-03-23 00:00:00 26000.0
2005-03-24 00:00:00 26000.0
2005-03-25 00:00:00 26000.0
2005-03-26 00:00:00 26000.0
2005-03-27 00:00:00 26000.0
2005-03-28 00:00:00 26000.0
2005-03-29 00:00:00 26000.0
2005-03-30 00:00:00 26000.0
2005-03-31 00:00:00 26000.0
2005-04-01 00:00:00 11000.0
2005-04-02 00:00:00 11000.0
2005-04-03 00:00:00 11000.0
2005-04-04 00:00:00 11000.0
2005-04-05 00:00:00 11000.0
2005-04-06 00:00:00 10000.0
2005-04-07 00:00:00 8980.0
2005-04-08 00:00:00 7970.0
2005-04-09 00:00:00 6980.0
2005-04-10 00:00:00 6040.0
2005-04-11 00:00:00 5160.0
2005-04-12 00:00:00 4340.0
2005-04-13 00:00:00 3620.0
2005-04-14 00:00:00 3000.0
2005-04-15 00:00:00 2500.0
2005-04-16 00:00:00 2100.0
2005-04-17 00:00:00 1810.0
2005-04-18 00:00:00 1610.0
2005-04-19 00:00:00 1500.0
2005-04-20 00:00:00 1470.0
2005-04-21 00:00:00 1510.0
2005-04-22 00:00:00 1610.0
2005-04-23 00:00:00 1760.0
2005-04-24 00:00:00 1960.0
2005-04-25 00:00:00 2200.0
2005-04-26 00:00:00 2460.0
2005-04-27 00:00:00 2750.0
2005-04-28 00:00:00 3050.0
2005-04-29 00:00:00 3360.0
2005-04-30 00:00:00 3660.0
2005-05-01 00:00:00 3950.0
2005-05-02 00:00:00 4230.0
2005-05-03 00:00:00 4470.0
2005-05-04 00:00:00 4680.0
2005-05-05 00:00:00 4850.0
2005-05-06 00:00:00 4960.0
2005-05-07 00:00:00 5010.0
2005-05-08 00:00:00 5000.0
2005-05-09 00:00:00 4910.0
2005-05-10 00:00:00 4750.0
2005-05-11 00:00:00 4530.0
2005-05-12 00:00:00 4240.0
2005-05-13 00:00:00 3900.0
2005-05-14 00:00:00 3510.0
2005-05-15 00:00:00 3070.0
2005-05-16 00:00:00 2590.0
2005-05-17 00:00:00 2080.0
2005-05-18 00:00:00 1540.0
2005-05-19 00:00:00 980.0
2005-05-20 00:00:00 390.0
2005-05-21 00:00:00 0.0
2005-05-22 00:00:00 0.0
2005-05-23 00:00:00 0.0
2005-05-24 00:00:00 0.0
2005-05-25 00:00:00 0.0
2005-05-26 00:00:00 0.0
2005-05-27 00:00:00 0.0
2005-05-28 00:00:00 0.0
2005-05-29 00:00:00 0.0
2005-05-30 00:00:00 0.0
2005-05-31 00:00:00 0.0
2005-06-01 00:00:00 0.0
2005-06-02 00:00:00 0.0
2005-06-03 00:00:00 0.0
2005-06-04 00:00:00 0.0
2005-06-05 00:00:00 0.0
2005-06-06 00:00:00 0.0
2005-06-07 00:00:00 0.0
2005-06-08 00:00:00 0.0
2005-06-09 00:00:00 0.0
2005-06-10 00:00:00 0.0
2005-06-11 00:00:00 0.0
2005-06-12 00:00:00 0.0
2005-06-13 00:00:00 0.0
2005-06-14 00:00:00 0.0
2005-06-15 00:00:00 0.0
2005-06-16 00:00:00 0.0
2005-06-17 00:00:00 0.0
2005-06-18 00:00:00 7000.0
2005-06-19 00:00:00 7000.0
2005-06-20 00:00:00 1000.0
2005-06-21 00:00:00 2530.0
2005-06-22 00:00:00 4180.0
2005-06-23 00:00:00 5920.0
2005-06-24 00:00:00 7720.0
2005-06-25 00:00:00 9560.0
2005-06-26 00:00:00 11400.0
2005-06-27 00:00:00 13230.0
2005-06-28 00:00:00 15000.0
2005-06-29 00:00:00 16700.0
2005-06-30 00:00:00 18320.0
2005-07-01 00:00:00 19870.0
2005-07-02 00:00:00 21350.0
2005-07-03 00:00:00 22740.0
2005-07-04 00:00:00 24070.0
2005-07-05 00:00:00 25320.0
2005-07-06 00:00:00 26500.0
2005-07-07 00:00:00 27600.0
2005-07-08 00:00:00 28640.0
2005-07-09 00:00:00 29600.0
2005-07-10 00:00:00 30500.0
2005-07-11 00:00:00 31320.0
2005-07-12 00:00:00 32080.0
2005-07-13 00:00:00 32770.0
2005-07-14 00:00:00 33390.0
2005-07-15 00:00:00 33940.0
2005-07-16 00:00:00 34430.0
2005-07-17 00:00:00 34860.0
2005-07-18 00:00:00 35220.0
2005-07-19 00:00:00 35510.0
2005-07-20 00:00:00 35740.0
2005-07-21 00:00:00 35910.0
2005-07-22 00:00:00 36020.0
2005-07-23 00:00:00 36070.0
2005-07-24 00:00:00 36060.0
2005-07-25 00:00:00 35980.0
2005-07-26 00:00:00 35850.0
2005-07-27 00:00:00 35660.0
2005-07-28 00:00:00 35410.0
2005-07-29 00:00:00 35100.0
2005-07-30 00:00:00 34740.0
2005-07-31 00:00:00 34320.0
2005-08-01 00:00:00 33850.0
2005-08-02 00:00:00 33320.0
2005-08-03 00:00:00 32740.000000000004
2005-08-04 00:00:00 32110.0
2005-08-05 00:00:00 31420.0
2005-08-06 00:00:00 30690.0
2005-08-07 00:00:00 29900.0
2005-08-08 00:00:00 3000.0
2005-08-09 00:00:00 3000.0
2005-08-10 00:00:00 3000.0
