2005-01-01 00:00:00 5500.0
2005-01-02 00:00:00 5500.0
2005-01-03 00:00:00 5500.0
2005-01-04 00:00:00 5500.0
2005-01-05 00:00:00 5500.0
2005-01-06 00:00:00 5500.0
2005-01-07 00:00:00 5500.0
2005-01-08 00:00:00 5500.0
2005-01-09 00:00:00 5500.0
2005-01-10 00:00:00 5500.0
2005-01-11 00:00:00 5500.0
2005-01-12 00:00:00 5500.0
2005-01-13 00:00:00 5500.0
2005-01-14 00:00:00 5500.0
2005-01-15 00:00:00 5500.0
2005-01-16 00:00:00 5500.0
2005-01-17 00:00:00 5500.0
2005-01-18 00:00:00 5500.0
2005-01-19 00:00:00 5500.0
2005-01-20 00:00:00 5500.0
2005-01-21 00:00:00 5500.0
2005-01-22 00:00:00 5500.0
2005-01-23 00:00:00 5500.0
2005-01-24 00:00:00 5500.0
2005-01-25 00:00:00 5500.0
2005-01-26 00:00:00 5500.0
2005-01-27 00:00:00 5500.0
2005-01-28 00:00:00 5500.0
2005-01-29 00:00:00 5500.0
2005-01-30 00:00:00 5500.0
2005-01-31 00:00:00 5500.0
2005-02-01 00:00:00 8000.0
2005-02-02 00:00:00 8000.0
2005-02-03 00:00:00 8000.0
2005-02-04 00:00:00 8000.0
2005-02-05 00:00:00 8000.0
2005-02-06 00:00:00 8000.0
2005-02-07 00:00:00 8000.0
2005-02-08 00:00:00 8000.0
2005-02-09 00:00:00 8000.0
2005-02-10 00:00:00 8000.0
2005-02-11 00:00:00 8000.0
2005-02-12 00:00:00 8000.0
2005-02-13 00:00:00 8000.0
2005-02-14 00:00:00 8000.0
2005-02-15 00:00:00 8000.0
2005-02-16 00:00:00 8000.0
2005-02-17 00:00:00 8000.0
2005-02-18 00:00:00 8000.0
2005-02-19 00:00:00 8000.0
2005-02-20 00:00:00 8000.0
2005-02-21 00:00:00 8000.0
2005-02-22 00:00:00 8000.0
2005-02-23 00:00:00 8000.0
2005-02-24 00:00:00 8000.0
2005-02-25 00:00:00 8000.0
2005-02-26 00:00:00 8000.0
2005-02-27 00:00:00 8000.0
2005-02-28 00:00:00 8000.0
2005-03-01 00:00:00 9500.0
2005-03-02 00:00:00 9500.0
2005-03-03 00:00:00 9500.0
2005-03-04 00:00:00 9500.0
2005-03-05 00:00:00 9500.0
2005-03-06 00:00:00 9500.0
2005-03-07 00:00:00 9500.0
2005-03-08 00:00:00 9500.0
2005-03-09 00:00:00 9500.0
2005-03-10 00:00:00 9500.0
2005-03-11 00:00:00 9500.0
2005-03-12 00:00:00 9500.0
2005-03-13 00:00:00 9500.0
2005-03-14 00:00:00 9500.0
2005-03-15 00:00:00 9500.0
2005-03-16 00:00:00 9500.0
2005-03-17 00:00:00 9500.0
2005-03-18 00:00:00 9500.0
2005-03-19 00:00:00 9500.0
2005-03-20 00:00:00 9500.0
2005-03-21 00:00:00 9500.0
2005-03-22 00:00:00 9500.0
2005-03-23 00:00:00 9500.0
2005-03-24 00:00:00 9500.0
2005-03-25 00:00:00 9500.0
2005-03-26 00:00:00 9500.0
2005-03-27 00:00:00 9500.0
2005-03-28 00:00:00 9500.0
2005-03-29 00:00:00 9500.0
2005-03-30 00:00:00 9500.0
2005-03-31 00:00:00 9500.0
2005-04-01 00:00:00 4000.0
2005-04-02 00:00:00 4000.0
2005-04-03 00:00:00 4000.0
2005-04-04 00:00:00 4000.0
2005-04-05 00:00:00 4000.0
2005-04-06 00:00:00 9000.0
2005-04-07 00:00:00 9030.0
2005-04-08 00:00:00 9050.0
2005-04-09 00:00:00 9070.0
2005-04-10 00:00:00 9070.0
2005-04-11 00:00:00 9060.0
2005-04-12 00:00:00 9050.0
2005-04-13 00:00:00 9030.0
2005-04-14 00:00:00 9000.0
2005-04-15 00:00:00 8970.0
2005-04-16 00:00:00 8930.0
2005-04-17 00:00:00 8880.0
2005-04-18 00:00:00 8830.0
2005-04-19 00:00:00 8770.0
2005-04-20 00:00:00 8710.0
2005-04-21 00:00:00 8640.0
2005-04-22 00:00:00 8570.0
2005-04-23 00:00:00 8490.0
2005-04-24 00:00:00 8410.0
2005-04-25 00:00:00 8330.0
2005-04-26 00:00:00 8240.0
2005-04-27 00:00:00 8150.0
2005-04-28 00:00:00 8060.000000000001
2005-04-29 00:00:00 7960.0
2005-04-30 00:00:00 7860.0
2005-05-01 00:00:00 7760.0
2005-05-02 00:00:00 7650.0
2005-05-03 00:00:00 7550.0
2005-05-04 00:00:00 7440.0
2005-05-05 00:00:00 7330.0
2005-05-06 00:00:00 7220.0
2005-05-07 00:00:00 7110.0
2005-05-08 00:00:00 7000.0
2005-05-09 00:00:00 6890.0
2005-05-10 00:00:00 6780.0
2005-05-11 00:00:00 6660.0
2005-05-12 00:00:00 6550.0
2005-05-13 00:00:00 6440.0
2005-05-14 00:00:00 6330.0
2005-05-15 00:00:00 6220.0
2005-05-16 00:00:00 6110.0
2005-05-17 00:00:00 6010.0
2005-05-18 00:00:00 5900.0
2005-05-19 00:00:00 5800.0
2005-05-20 00:00:00 5700.0
2005-05-21 00:00:00 5600.0
2005-05-22 00:00:00 5510.0
2005-05-23 00:00:00 5410.0
2005-05-24 00:00:00 5320.0
2005-05-25 00:00:00 5240.0
2005-05-26 00:00:00 5160.0
2005-05-27 00:00:00 5080.0
2005-05-28 00:00:00 5000.0
2005-05-29 00:00:00 4930.0
2005-05-30 00:00:00 4870.0
2005-05-31 00:00:00 4810.0
2005-06-01 00:00:00 4750.0
2005-06-02 00:00:00 4700.0
2005-06-03 00:00:00 4660.0
2005-06-04 00:00:00 4620.0
2005-06-05 00:00:00 4590.0
2005-06-06 00:00:00 4560.0
2005-06-07 00:00:00 4550.0
2005-06-08 00:00:00 4530.0
2005-06-09 00:00:00 4530.0
2005-06-10 00:00:00 4530.0
2005-06-11 00:00:00 4540.0
2005-06-12 00:00:00 4560.0
2005-06-13 00:00:00 4580.0
2005-06-14 00:00:00 4610.0
2005-06-15 00:00:00 4660.0
2005-06-16 00:00:00 4710.0
2005-06-17 00:00:00 4770.0
2005-06-18 00:00:00 3000.0
2005-06-19 00:00:00 3000.0
2005-06-20 00:00:00 5000.0
2005-06-21 00:00:00 5100.0
2005-06-22 00:00:00 5200.0
2005-06-23 00:00:00 5320.0
